mention-id,unique-id,name_first,name_last
US6013538-0,115,Paul,Burrows
US8164339-1,9,Tsili,Wang
US7644063-5,573,Terrence P.,Purcell
US7870054-1,546,Scott W.,Atkinson
US7678607-4,614,Nitin,Kumar
US8130298-0,1042,Phillip L.,Corson
US6128672-0,116,Brett Louis,Lindsley
US7551412-0,924,Peter,Winch
US5691117-2,229,David William,"Sissenstein, Jr."
US7610696-0,1043,Russell L.,Davis
US7223628-3,135,Amir A.,Yasseri
US7918226-1,1044,Andrew P.,Levi
US7443548-0,286,Mary Ann,Sprague
US5559973-2,1045,Robert W.,"Seaton, Jr."
US5070787-2,1046,Robert L.,Sledge
US4379766-0,28,Mark P.,Mack
USD631348-0,413,David,Weiss
US5768315-0,786,James Gregory,Mittel
US5468835-0,117,Stephen M.,Singer
US6838028-1,225,Mitchell E.,Lutz
US6865756-1,332,Robert T.,Pike
US7600123-2,637,Rajagopalan Badri,Narayanan
US6648221-1,1047,Edward M.,"Zoladz, Jr."
US7050157-5,1048,Kenneth I.,Li
US7603492-2,1023,Malcolm R.,Dwyer
US7346609-2,1049,Demai,Ni
US5905956-2,1050,Michael A.,Silvestri
US7010603-1,512,Peter F.,King
US7750081-4,957,Sehyun,Kim
US7761146-2,54,Touby A.,Drew
US5570139-0,952,Yu,Wang
US5701904-0,1051,Scott C.,Simmons
US8296035-2,15,Phillip,McGee
US5748105-0,207,Christopher P. J.,Kelly
US8176062-0,279,John,Fife
US7425855-0,895,David Jia,Chen
US8088975-2,1052,Joon-Hyun,Park
US7729510-2,1007,Jeffrey James,Shirer
US6216749-3,1053,Robert,Kellogg
US5647875-0,1054,Michael W.,Dixon
US7729510-1,92,Mokhtar,Sadok
US5707745-2,115,Paul Edward,Burrows
US6352451-1,548,James D.,Dewey
US7433085-0,1055,Mohamed Nooman,Ahmed
US8217770-3,619,Paul Michael,Smith
US7854911-0,1056,John,"Maziuk, Jr."
US6621812-1,606,Guenter,Roeck
US7275226-0,86,Henry A.,"Bonges, III"
US8254889-3,1057,Shadi,Khoshaba
US7275226-1,910,David C.,Reynolds
US7373523-0,871,Elan,Moritz
US7197291-0,504,Richard,Mach
US8004683-1,304,Christopher J.,Owen
US5571146-0,724,Stephen M.,Jones
US6798348-3,1058,Ronald S.,Hollister
US7913213-0,1059,Richard W.,Smith
US5923416-0,67,Eric,Rosow
US7388620-0,1060,William George,Bennett
US5107195-2,321,Mark A.,Preston
US7065242-3,159,Veronika,Shelyekhova
US8087990-3,89,Rodney L.,Willard
US5856194-8,1061,Cass J.,Grandone
US5463351-2,587,David L.,Brown
US7407502-2,406,Russel Mahlon,Sampson
US7869868-1,574,William L.,Johnson
US7167786-0,951,Barry,Sinex
US6364343-1,1062,Gerald F,Burke
US7069981-2,237,Mark G.,Voss
US6077775-0,598,Michael F.,Stumborg
US7840655-3,891,Patrick Tam,Vo
US5930727-0,656,Raymond Charles,"Henry, Jr."
US7996445-0,375,Robert L.,Fair
US6084820-0,366,Jaroslav,Raszka
US6581166-0,983,Michael,Hirst
US5999678-4,1063,Larry,Witham
US6994203-0,1047,Edward M.,"Zoladz, JR."
US4662000-2,1064,Ward S.,Titus
US6384357-0,1065,Scott A.,Morrison
US4627296-0,1066,Paul W.,Morgan
US7167929-1,487,Murthy,Kompella
US8365117-2,357,Wayne H.,"Woods, Jr."
US7191243-4,844,Stuart,Ozer
US7249098-1,1067,Jeff D.,Sherrard
US5818117-0,237,Mark G.,Voss
US7667467-1,1068,Robert B.,Lombardi
US5924017-0,699,Gregory J.,Pinter
US6884719-3,564,Michael,Sendler
US7097577-0,350,Edward M.,Goldsmith
US6826661-3,342,Venkeepuram R.,Satish
US5813523-1,534,Kevin Joseph,Markey
US7958631-0,41,David Charles,Hughes
US8103877-1,521,Tyler J.,McKinley
US6810294-3,1069,Balaji,Pitchaikani
US4921031-0,1070,John S.,Wagner
US8057946-2,484,Glenn W.,Skala
US6842748-1,1071,Michael A.,Myer
US6842748-0,172,Douglas K.,Warner
US7155026-1,554,Steven W.,Hutt
US6965835-0,15,Phillip,McGee
US6983308-0,1072,Jared M.,Oberhaus
US5267230-1,203,Raul,Pombo
US7309480-0,356,Franklin D.,"Lomax, Jr."
US6662282-0,33,Robert A.,Cochran
US5544862-0,463,William,Hickerson
US7622282-7,414,Artem Valentinovich,Khlebnikov
US6667723-0,150,Tim,Forrester
US5966695-3,1073,Martin,Hirsch
US5857210-0,161,Marc,Tremblay
US6687749-3,1074,Michael E.,Meulemans
US7160717-0,1075,Keith,Everett
US4650286-3,61,Stephen J.,Reinsch
US8155408-4,141,Saad,Sirohey
US5729689-0,328,James E.,Allard
US6240414-4,889,Mark A.,Solomon
US6866260-0,281,Lloyd A.,Williams
US7984357-1,427,Elizabeth A.,McGlone
US5068061-0,29,Thomas M.,Knobel
US7593935-0,758,Alan T.,Sullivan
US7756314-1,141,Saad Ahmed,Sirohey
US8224054-0,141,Saad Ahmed,Sirohey
US5293388-1,511,Kurt Evan,Godwin
US4672227-0,991,James L.,Lagree
US4219639-0,28,Mark P.,Mack
US7315807-1,1076,Sean P.,Frazer
US7469763-1,189,Paul Lee,Luskin
US6651178-4,1077,Roger,Shuma
US7421248-1,445,Kamaldip,Toor
US8196134-5,1074,Michael,Meulemans
US7510913-4,115,Paul E.,Burrows
US7578546-2,1078,Michael C.,DePoy
US8271992-1,1079,Thanh T.,Phan
US6188971-0,207,Christopher P. J.,Kelly
US7634557-0,1080,Todd A.,Moore
US8315704-0,48,Kristen N.,Jaax
US5897641-2,964,Gary H.,Sockut
US8121891-0,1081,Sean,Handel
US5909309-0,1082,Gerard,Di Taranto
US5484645-4,6,Scott L.,Gessner
US5507410-1,457,Richard R.,Martin
US7264651-2,291,Mark William,Ackley
US7398094-0,150,Tim,Forrester
US7497021-1,1083,Robin Gwen,McCarty
US7518934-2,807,Ruili,Zhang
US5907577-0,101,Elliott,Hoole
US6991002-1,231,Jose R.,Gonzalez
US7254286-1,1084,Philip,Swinehart
US6544696-0,1085,Russell,Westerman
US5495571-0,1086,Timothy D.,"Corrie, Jr."
US7327107-2,517,James S.,Murray
US5658334-0,30,Salvatore,Caldarise
US6697064-1,2,John Erik,Lindholm
US6930493-0,387,Herbert J.,Kaiser
US5303014-1,337,Daniel E.,Kuhman
US7475343-0,626,Thomas C.,Mielenhausen
US6028491-0,1087,Carl M.,Stanchak
US7558577-2,817,Vijay,Subramanian
US4836862-0,361,David G.,Pelka
US7063670-0,406,Russell M.,Sampson
US7383234-1,800,Ioan Bogdan,Crivat
US6996730-0,978,William B.,Bonnett
US8001021-1,160,Anthony L.,Creed
US7704320-1,1088,Tieying,Gong
US6468002-0,1033,Steven D.,Gregory
US4289114-0,1089,Allan J.,Zadiraka
US5347367-2,1090,Raymond E.,Keller
US4535486-0,265,Jack,Roberts
US7387276-0,127,James E.,Smith
US7639609-0,1091,Gordon,Bolt
US7648946-0,851,Trinidad,"Munoz, Jr."
US7362442-0,1092,Igor I.,Smolyaninov
US8255607-1,487,Murthy,Kompella
US8315694-0,40,Jie,Lian
US4754135-0,1093,Thomas C.,Jackson
US5437735-3,571,Troy,Glatfelter
US5634007-3,16,Gregory M.,Nordstrom
US5817360-0,341,Shi-Chiang,Pao
US7413455-0,41,David Charles,Hughes
US8255225-3,49,James R.,Logan
US5241394-1,1090,Raymond E.,Keller
US6997750-4,636,Raymond Bruce,McLauchlan
US7096487-5,245,John P.,Comito
US8387777-1,304,Christopher,Owen
US7720203-1,209,Benjamin A.,Knott
US5179342-1,49,James R.,Logan
US6908164-2,977,Ricky E.,Robbins
US5849648-0,479,George M.,Kent
US6402793-4,574,William L.,Johnson
US7738396-4,452,Wendy R.,Cartee
US5294404-0,1061,Cass J.,Grandone
US6603917-1,1094,Donald S.,Bitting
US7689801-0,171,Bryan M.,Logan
US6176207-1,812,Perry R.,Czimmek
US6768375-0,134,Larry,Kirn
US4940945-1,1095,Richard L.,Fellows
US7315914-2,1096,Cesareo,Contreras
US7556855-1,265,Jack C.,Roberts
US4695058-0,1097,George A.,"Carter, III"
US6970978-0,679,Stephen W.,Wu
US7093286-0,512,Peter F.,King
US7018273-1,214,Miguel A.,Saldana
US7457938-4,1098,Ronak,Singhal
US7601383-2,137,Thierry,Glauser
US5727638-0,1099,Timothy Dirk,Wodrich
US5933019-0,1100,Clayton S.,Depue
US6482387-2,1101,My Hoang,Nguyen
US8195400-0,9,Tsili,Wang
US8118867-1,81,Roger J.,Greenwald
US7720695-0,67,Eric,Rosow
US5235592-7,1026,Thomas M.,Walker
US7498961-5,162,Giovanni,Motta
US6104591-0,884,Kelly C.,Casey
US5524786-0,907,Donald A.,Skudlarek
US6145441-1,0,Felipe,Garcia
US5235592-3,16,Gregory M.,Nordstrom
US6848232-2,1102,Robert P.,Broad
US8027805-0,27,Troy D.,Armstrong
US6294919-0,1103,Helmut,Baumgart
US7728135-5,1104,Cecelia,Proietti
US8229200-1,141,Saad Ahmed,Sirohey
US8400574-4,1105,Michael,Fuhrman
US7900538-1,808,Jeff,Wright
US4994755-0,1064,Ward S.,Titus
US7593948-2,375,Robert L.,Fair
US7903266-5,1106,William F.,Bailey
US6986615-1,72,Eric A.,Merz
US7608581-0,1107,Paul,Hamilton
US6212204-0,1100,Clayton S.,Depue
US7123015-1,42,Ronald Dean,Watkins
US7777333-1,1094,Donald Stephen,Bitting
US7885712-2,54,Touby A.,Drew
US5336343-0,1108,R. Scott,Hamilton
US7152004-0,1109,Donald S.,Reichler
US6017117-1,391,Kenneth E.,Trueba
US6543041-1,100,Jeffrey S.,Salowe
US8162683-1,300,George,Tziviskos
US5496315-0,206,Drew D.,Weaver
US6952555-0,267,Hieyoung W.,Oh
US4763276-1,71,Michael,Tucker
US7978208-0,11,Mark M.,Morita
US7137119-2,45,Terje K.,Backman
US6116848-0,1110,Donald Jeffrey,Thomas
US6533268-0,281,Lloyd A.,Williams
US6373960-0,823,Mark D.,Conover
US6605154-0,223,Plaridel K.,Villareal
US7120615-0,758,Alan,Sullivan
US7586850-0,186,Bruce Gregory,Warren
US7350180-0,586,Keith Robert,Slavin
US7837981-1,1111,Michael Christopher,Montalto
US7650069-3,710,Michael D.,Williams
US6451070-0,479,George M.,Kent
US8280892-6,111,Yannis,Labrou
US6054130-1,1112,Winthrop T.,Jackman
US7451136-3,1074,Michael E.,Meulemans
US8019870-3,650,Martin,Patterson
US6495089-0,519,Matthew A.,Crider
US6578147-1,396,Gerald S.,Lathem
US7013434-1,340,Alex,Louie
US7568155-1,1113,Marco S.,Casalaina
US6578147-0,883,Steven D.,Shanklin
US7516108-2,1114,Dharmesh J.,Patel
US6076671-2,1115,Michael J.,Orr
US7744960-5,536,Joy L.,Longhenry
US6679824-2,447,Mike,Rapach
US7761697-1,2,John Erik,Lindholm
US8356091-0,600,Steven,Belz
US4623002-0,1116,Kevin G.,Schoonover
US7647424-0,1117,Jooyong,Kim
US5300841-0,321,Mark A.,Preston
US5261999-2,1103,Helmut,Baumgart
US7859997-0,1118,Ponnappa,Palecanda
US7610444-1,240,Richard J,Byrne
US6606663-1,512,Peter F.,King
US6754271-3,245,John P.,Comito
US6520833-0,214,Miguel A.,Saldana
US5901319-0,983,Michael D.,Hirst
US7491924-0,185,Mark F.,Oldham
US7606560-0,111,Yannis,Labrou
US5961180-1,332,Robert T.,Pike
US5195571-0,1119,Mark R.,Morgan
US4434033-0,56,Jerry J.,Kaczur
US5602827-2,904,James,Moran
US6869425-2,406,Russel M.,Sampson
US7553330-1,628,Robert Kevin,Moore
US7039496-1,244,Duane,Anderson
US5977274-1,697,Rama S.,Chandran
US6680200-0,1075,Keith,Everett
US5548646-2,650,Martin,Patterson
US5708230-1,0,Felipe A.,Garcia
US7200427-0,11,Mark M.,Morita
US6862676-2,863,Marc E.,Lamere
US7337236-3,1120,Jason Paul,Hawrysz
US5422495-0,740,Ralph F.,Cohn
US8141126-1,128,Christopher,Meyer
US6477974-0,333,Miles A.,Hobdy
US7952358-0,9,Tsili,Wang
US5851409-1,95,Jeffrey A.,Conner
US6648679-2,1121,Daniel Forrest,McMiller
US8003812-1,70,Phong,Vu
US7410793-4,185,Mark F.,Oldham
US7738085-5,1048,Kenneth I.,Li
US8376501-1,281,Lloyd A.,Williams
US8200324-1,284,Joseph E.,Bange
US8358690-0,320,Kevin,Kimmich
US7474635-0,381,Stuart T.,Linsky
US4894334-1,164,Glenn,Dorin
US7754684-4,1122,Sergiy V.,Shevchuk
US5813715-0,1123,Vijay,Musukula
US6560089-4,574,William L.,Johnson
US7037534-1,1124,Lisa Bastiani,Lallos
US6194653-0,1121,Daniel F.,McMiller
US7600208-4,1125,Mithunjoy,Parui
US5098119-0,816,Daniel E.,Williams
US7696181-6,278,Christopher,Morrison
US6907193-1,1126,Kenneth,Merola
US7829797-2,208,Rodney G.,Rouleau
US5798706-0,126,Jeffrey A.,Kraemer
US7246062-0,209,Benjamin Anthony,Knott
US8018089-2,568,Seshagiri R,Marellapudi
US7799060-3,175,Aurelien,Bruneau
US8018089-4,563,John,DeBoer
US7582835-0,498,Roger D.,Pyron
US5282227-0,947,James A.,Crawford
US7385081-0,986,William H.,Gong
US7656520-1,1127,Larry H.,Mack
US6192423-0,1128,John D.,Graf
US6209629-2,1129,Ronald Richard,Semel
US8413098-3,357,Wayne Harvey,"Woods, Jr."
US7348501-0,216,Paul F.,"Nugent, Jr."
US5470639-0,6,Scott L.,Gessner
US5710703-0,134,Larry Joseph,Kirn
US7442698-2,708,Matthew W.,Martin
US8323678-3,137,Thierry,Glauser
US8023718-3,368,Sammy C.,Hutson
US7462075-1,548,James D.,Dewey
US7118018-0,1130,Robert L.,Turk
US6954438-2,666,Nick,Thomas
US5452825-0,1131,Roger D.,Comstock
US7267673-0,1132,Kenneth A.,Pilcher
US7126220-5,44,Roman L.,Milter
US6119189-0,826,Andrew H.,Gafken
US6916219-3,304,Christopher,Owen
US6744632-3,849,Michael A.,Brooks
US7843317-0,865,Robert L.,Angell
US6038643-0,161,Marc,Tremblay
US8136596-1,638,Xiaolan,Wang
US7634352-2,834,Jonathan K.,Agree
US8236573-1,304,Christopher,Owen
US7417729-0,81,Roger J.,Greenwald
US6519612-2,511,Kurt E.,Godwin
US7274290-0,11,Mark M.,Morita
US7426109-1,1133,Phil,Baurer
US6952172-1,1134,James J.,Jaques
US6954736-1,1135,Michael James,Burk
US7820713-2,238,Margaret M.,Buck
US7810539-1,1136,Mark Curtis,Tingley
US7488606-0,601,William H.,Fleming
US6561870-0,214,Miguel A.,Saldana
US5825895-3,293,Peter R. H.,Stark
US6373849-0,737,Michael E.,Noonan
US5369428-1,391,Kenneth E.,Trueba
US7236227-3,373,Leslie G.,Moore
US7118676-0,363,Daniel,Mueth
US4668922-0,947,James A.,Crawford
US8187251-2,441,James R.,Kermode
US6486683-0,411,Michael B.,Nussbaum
US8378548-0,267,Hieyoung W.,Oh
US7763051-5,294,Missoum,Moumene
US6377788-0,394,Joseph S.,Elder
US5956673-1,946,S. Katherine,Lam
US7687406-0,269,Jon,Daley
US7797168-1,763,Earl David,Sacerdoti
US7701760-1,269,Jon,Daley
US7249321-1,209,Benjamin A.,Knott
US7792530-1,101,Elliott,Hoole
US6971803-0,311,Ronald L.,Mudd
US8007479-0,285,Janel A.,Birk
US6312434-0,144,Thomas A.,Sutrina
US7130196-1,1137,Owen Newton,Wells
US7320496-1,358,Wieslaw W.,Tomczyk
US5876550-0,1138,Michael,Feygin
US7306555-4,769,Kevin D.,McIntosh
US7780749-0,485,Parag Prakash,Kulkarni
US6732100-2,1139,Matthew S.,Malden
US7749661-1,484,Glenn W.,Skala
US6608115-2,1140,Sherry Rohn,Clancy
US5336178-1,441,James R.,Kermode
US7628038-2,1141,Jeffrey D.,Girton
US7439741-2,42,Ronald Dean,Watkins
US7296293-0,334,Henri J.,Isenberg
US8001417-0,240,Richard J.,Byrne
US8242166-0,70,Phong,Vu
US8245491-2,237,Mark,Voss
USD481382-0,445,Kamaldip Singh,Toor
US8312254-4,2,John Erik,Lindholm
US7704560-3,536,Joy L.,Longhenry
US6821261-0,622,Del Ray,Doty
US8458747-0,792,Nikolaos,Georgis
US5495429-2,127,James E.,Smith
US5600811-3,1045,Robert W.,"Seaton, Jr."
US4629687-0,613,Melvin S.,Schindler
US6657847-1,812,Perry Robert,Czimmek
US7393110-2,1142,David H.,Ochs
US7592043-0,115,Paul E.,Burrows
US6783167-8,23,Brent J.,Bos
US6442940-0,103,Craig Douglas,Young
US8414652-0,294,Missoum,Moumene
US6010074-1,852,Kevin J.,Page
US7976516-1,75,James,Pokorney
US7281219-4,1143,Mark F.,Sidlauskas
US6421409-2,261,Kenneth William,"Tobin, Jr."
US6463149-1,295,Xuan,McRae
US6944140-0,381,Stuart T.,Linsky
US7730153-1,24,Naveen,Bali
US4567650-1,938,Douglas A.,Parker
US5981785-1,645,Savvas E.,Hadjikyriacou
US7229036-0,915,Francesco Leopoldo,Carnevale
US7141981-1,9,Tsili,Wang
US4998842-0,1144,Philip L.,Sheridan
US7765263-0,287,Jens Peter,Alfke
US7587416-1,13,Alexander A.,Sourov
US6749690-0,1145,Thomas K.,Clark
US6985711-2,775,Matthew,Severson
US5649001-0,666,Nicholas A.,Thomas
US7565312-0,1146,Neal,Shaw
US6500228-0,1147,Marshall A.,Klingensmith
US4236217-0,1148,Stanley P.,Kennedy
US7658092-0,1149,Neil William,Bostrom
US6066102-4,75,James L.,Pokorney
US6479649-1,1150,Linnea K.,Ledwith
US6596837-1,225,Mitchell E.,Lutz
US5980510-2,1151,Chester O.,"Baxter, III"
US5982920-0,261,Kenneth W.,"Tobin, Jr."
US7337293-0,390,Mark Andrew,Brittain
US7437470-3,891,Patrick Tam,Vo
US7808842-0,945,Vijay Kumar Srinivasa,Raghavan
US6270723-1,1152,David W.,Bradley
US7603316-0,279,John P,Fife
US5239577-3,219,Neil A.,Ostroff
US7527292-0,1153,Andrew,Jessup
US4404526-0,134,Larry J.,Kirn
US7209145-0,787,Michael T.,Stevens
US6785300-0,101,Elliott,Hoole
US7933377-5,141,Saad Ahmed,Sirohey
US7764440-2,114,Scott C.,Cahall
US7363456-0,1154,Matthew David,Fleming
US7540787-4,548,James D.,Dewey
US5642298-1,747,Peter,Domenicali
US5168464-0,1087,Carl M.,Stanchak
US7010511-5,474,Anthony F.,Bernard
US6078332-0,746,Chikai J.,Ohazama
US8168006-4,1155,Wayne M.,VanLandingham
US7929363-0,945,Vijay Kumar Srinivasa,Raghavan
US6013330-0,225,Mitchell E.,Lutz
US5991733-0,415,Alan L.,Aleia
US7323681-0,185,Mark F.,Oldham
US8030050-7,120,Andrew,Shaw
US7941695-3,106,Michael J.,Klemm
US6465761-0,867,Ronald R.,Stevens
US8347199-0,604,Matthew Todd,Lawson
US5768536-2,71,Michael R.,Tucker
US7810063-5,1125,Mithunjoy,Parui
US8040582-0,107,David G.,Angeley
US8129994-0,9,Tsili,Wang
US8308770-0,294,Missoum,Moumene
US6200308-1,1015,Anthony J.,Durkin
US7752343-0,186,Bruce Gregory,Warren
US4985752-1,144,Thomas A.,Sutrina
US6988989-3,200,Eric G.,Petersen
US8106728-3,357,Wayne H.,"Woods, Jr."
US5399913-0,440,Steven,Widener
US6603243-1,361,David G.,Pelka
US7128136-0,967,Christian T.,Gregory
US6500873-2,1140,Sherry Rohn,Clancy
US4695203-0,1033,Steven D.,Gregory
US5425860-0,1156,Joel B.,Truher
US6768422-2,23,Brent J,Bos
US7028930-0,915,Francesco Leopoldo,Carnevale
US6293464-0,182,Jared Joseph,"Smalley, Jr."
US7134889-0,41,David C.,Hughes
US7077388-1,1157,Frederick J.,AmRhein
US8135599-1,415,Alan,Aleia
US6888306-1,115,Paul,Burrows
US7376440-0,150,Tim,Forrester
US7995234-2,338,Edward A.,Hill
US6299426-0,1158,Mark R.,Scanlan
US5199888-1,671,James R.,Utz
US7519170-1,76,Ron,Hirson
US7813360-0,186,Bruce Gregory,Warren
US8124287-2,1159,Timothy W.,Patterson
US5323776-0,545,Douglas M.,Blakeley
US7828878-2,291,Mark William,Ackley
US6968428-0,714,John Warren,Maly
US8225507-0,783,Jerome K.,Fuller
US6520612-0,72,Eric A.,Merz
US7769875-2,438,Mathias,Kokot
US6330600-1,567,Robert C.,Taylor
US7755128-0,378,Robert D.,Clark
US7281297-1,1160,Jason D.,Bowden
US7628214-1,442,Stephen L.,Crow
US8012402-2,137,Thierry,Glauser
US5820174-1,1161,Donald J.,McFarland
US7058559-0,606,Guenter,Roeck
US8419645-0,40,Jie,Lian
US7416810-1,433,Mahmoud H.,Abd Elhamid
US5016162-6,1162,Donald D.,Burn
US6065108-0,161,Marc,Tremblay
US6799165-0,22,Eimar M.,Boesjes
US8273337-2,1107,Paul,Hamilton
US6028465-0,262,Jason Siucheong,So
US7613465-4,166,Neil Jennings,Keon
US8230176-0,588,Jian,Li
US7434053-2,1004,Keith,Hoene
US8334221-0,269,Jon P.,Daley
US7487185-0,1163,Mauricio,Lomelin-Stoupignan
US7510633-1,1164,Sandeep,Verma
US8353788-5,225,Mitchell E.,Lutz
US7148431-0,498,Roger,Pyron
US7441320-0,84,Kenneth,Hass
US5844363-1,115,Paul,Burrows
US7175075-10,921,Tim E.,Kerstetter
US6729418-2,473,Vincent Wayne,Shotton
US7758576-6,825,Steven C.,Christian
US6669461-1,519,Matthew A.,Crider
US5888340-1,838,Lawrence T.,Drzal
US7390452-2,1165,Sudha,Madhugiri
US7018797-5,709,Tina Morgan,Ross
US7475218-3,16,Gregory Michael,Nordstrom
US7260147-5,245,John P.,Comito
US6617990-2,63,Guénaël T.,Strutt
US7430907-0,1166,Mark J.,Summer
US7915884-1,410,Robert C.,Dixon
US8355629-0,158,Glenn Mark,Mahony
US5459607-0,1095,Richard L.,Fellows
US7888534-1,645,Savvas,Hadjikyriacou
US7660836-2,131,Alexei,Kojenov
US5992370-2,1167,David L.,Schumacher
US5933339-1,299,Edgar S.,Thaxton
US7879097-1,628,Robert Kevin,Moore
US6361080-1,142,Joel D.,Shaw
US7905735-0,41,David Charles,Hughes
US6705086-1,1168,Samuel Gregory,Clifford
US6711675-1,826,Andrew H.,Gafken
US5252663-0,697,Rama S.,Chandran
US6585035-6,237,Mark G.,Voss
US8424768-3,1169,Mikhail L.,Veksland
US6965745-1,481,David M.,Payne
US7002918-1,381,Stuart T.,Linsky
US6879702-1,199,Neal Jacob,Manowitz
US5286356-0,402,William R.,Jones
US7132448-4,1170,Pierre R.,Joseph
US6877086-5,1098,Ronak,Singhal
US7674907-1,708,Matthew W.,Martin
US7971027-0,1154,Matthew D.,Fleming
US5829882-0,767,Alison,Ng
US6547790-4,412,Thomas V.,Doherty
US7087057-1,412,Thomas Vincent,Doherty
US6701526-0,177,Karen I.,Trovato
US8231459-2,970,Robert C.,Tedesco
US8324445-1,3,Andrew Mark,Long
US7241175-4,636,Raymond Bruce,McLauchlan
US6543233-0,103,Craig Douglas,Young
US7069279-1,509,Craig F.,Newell
US7704927-1,638,Xiaolan,Wang
US8064220-2,671,James,Utz
US5641323-0,30,Salvatore,Caldarise
US6764207-1,835,William R.,Headlee
US7487065-0,27,Troy David,Armstrong
US7944872-0,320,Kevin,Kimmich
US7708229-1,127,James E.,Smith
US8255995-0,126,Jeffrey A.,Kraemer
US5167742-0,323,Stanley T.,Peters
US6833124-0,695,Andrew Wells,Phelps
US5087873-2,740,Ralph F.,Cohn
US8276086-0,1139,Matthew Scott,Malden
US6992826-0,952,Yu,Wang
US6550215-2,1102,Robert P.,Broad
US7676618-3,16,Gregory Michael,Nordstrom
US5787125-0,786,James Gregory,Mittel
US7033813-2,1124,Lisa,Lallos
US6866958-2,433,Mahmoud H.,Abd Elhamid
US6765467-2,1029,Kimberly M.,Borgmeier
US7203905-2,1171,Jason Robert,Kersten
US4348001-0,999,Mark H.,Baldwin
US5474078-0,1172,William H.,Hutson
US5109544-0,786,James G.,Mittel
US7128376-3,903,David,Zwick
USD440465-0,298,Richard D.,La Torre
US4771248-0,947,James A.,Crawford
US7330819-0,951,Barry,Sinex
US7402913-1,1173,Raymond A,Cirelli
US5326940-0,728,Dana,Doubrava
US6868745-2,129,James F.,Patterson
US6881711-1,1174,Mark V.,Alexander
US8295948-1,48,Kristen N.,Jaax
US5192893-3,157,Ricardo L.,Fernandez
US6957708-2,9,Tsili,Wang
US7877605-0,111,Yannis,Labrou
US8454870-1,496,Joseph D.,Brennan
US7636861-0,1175,Phillip A.,Leech
US7252252-3,915,Francesco Leopoldo,Carnevale
US6939044-1,767,Alison,Ng
US7034668-3,589,M. Nabeel,Tarabishy
US5792978-1,0,Felipe A.,Garcia
US7653783-0,240,Richard J.,Byrne
US6918953-0,356,Franklin D.,"Lomax, Jr."
US8333347-1,464,Anthony Beckman,Hays
US5807253-2,42,Ronald Dean,Watkins
US7527198-2,282,Alan Jackson,Guess
US8112355-2,295,Xuan,McRae
US6945187-1,0,Felipe,Garcia
US6629126-0,859,John A.,Zinky
US7146524-1,969,Paul A.,Mikesell
US5807253-3,39,Randy Otto John,Giaquinto
US8116402-0,355,James L.,Lansford
US8140398-0,22,Eimar M.,Boesjes
US6317144-2,943,Eric,Bergman
US5972667-0,1176,Jerome,Conia
US7266813-1,1177,Mark Douglas,Schroeder
US7618162-1,361,David G.,Pelka
US6615695-0,864,Mark A.,Hjelle
US5799000-0,101,Elliott,Hoole
US5923942-0,1178,Jayasimha,Nuggehalli
US5970257-1,620,Douglas H.,Pearson
US6761231-0,65,Matthew L.,Dock
US5380477-0,479,George M.,Kent
US5637175-0,1138,Michael,Feygin
US6156791-2,238,Margaret M.,Buck
US5568615-2,1179,Robert J.,Lindesmith
US7780087-3,612,James W.,Ring
US5468509-1,592,Theodore S.,Lioutas
US6092273-0,223,Plaridel K.,Villareal
US7416200-3,315,Richard L.,Conaway
US6391209-0,892,Brett Matthew,Belongia
US8219665-0,45,Terje K.,Backman
US8224642-0,173,Sauraj,Goswami
US4929426-5,1095,Richard L.,Fellows
US5593036-1,553,Timothy M.,Stirmel
US7120596-1,1135,Michael James,Burk
US7291247-0,1180,Jeffrey A.,Lee
US7729490-2,1181,Rodney A.,Thomson
US5714387-2,130,Everett C.,Phillips
US4974096-0,526,Michael L.,Wash
US8213463-0,737,Michael E.,Noonan
US7475133-0,1178,Jayasimha,Nuggehalli
US4868133-0,818,Walter,Huber
US5551430-0,545,Douglas M.,Blakeley
US5897793-0,1182,Bryan K.,Chavez
US8103930-3,427,Elizabeth A.,McGlone
US6026412-0,964,Gary Howard,Sockut
US6609205-2,396,Gerald S.,Lathem
US6843523-0,739,Adrian,Nania
US6609205-1,883,Steven D.,Shanklin
US8039366-5,623,Roger J.,Yerdon
US7402329-1,223,Plaridel K.,Villareal
US7611856-0,483,Jurgen G.,Schmidt
US5326522-0,1183,Ron,Lee
US5867189-3,607,Randy C.,Karambelas
US6806056-2,1184,Bassam,Damaj
US7694240-2,11,Mark,Morita
US5861219-2,115,Paul E.,Burrows
US8254722-3,199,Neal Jacob,Manowitz
US6945317-1,858,James E.,Lindemuth
US5212733-1,721,Kristoph D.,Krug
US8358783-2,232,Scott B.,Guthery
US7798279-0,816,Daniel E.,Williams
US6141706-0,276,Timothy J.,Thornton
US6663224-4,958,Niranjan,Thirukkovalur
US7833770-9,120,Andrew,Shaw
US6258226-0,95,Jeffrey A.,Conner
US6779591-6,237,Mark G.,Voss
US7971432-0,1185,Paul J.,Troxler
US8025754-1,1186,Peter J.,Fritz
US7021556-1,686,William F.,Polley
